1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0, 0, 0, 0, 0, 0, 0, 0, 25, 185, 43, 0, 0, 0, 0, 0, 10, 119, 156, 119, 0, 0, 0, 0, 0, 221, 6, 14, 66, 0, 0, 0, 0, 0, 85, 237, 60, 9, 0, 0, 0, 0, 5, 15, 181, 206, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 133, 1, 0, 0, 0, 0, 0, 123, 117, 202, 0, 0, 0, 0, 0, 176, 106, 162, 33, 0, 0, 0, 0, 7, 8, 68, 117, 100, 0, 0, 0, 0, 184, 50, 252, 119, 36, 0, 0, 0, 0, 62, 71, 210, 250, 7, 0, 0, 0, 6, 35, 26, 187, 68, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 69, 153, 249, 0, 0, 0, 0, 0, 7, 0, 54, 237, 0, 0, 0, 0, 0, 210, 168, 30, 93, 0, 0, 0, 0, 1, 172, 244, 50, 233, 0, 0, 0, 1, 49, 215, 218, 174, 54, 0, 0, 0, 0, 55, 65, 255, 179, 3, 0, 0, 0, 2, 7, 7, 120, 86, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 20, 123, 184, 0, 0, 0, 0, 0, 209, 146, 36, 179, 0, 0, 0, 0, 0, 196, 104, 58, 46, 0, 0, 0, 0, 35, 208, 12, 173, 18, 0, 0, 0, 0, 76, 74, 70, 25, 4, 0, 0, 3, 3, 17, 24, 51, 92, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 62, 0, 0, 0, 0, 0, 0, 32, 43, 154, 0, 0, 0, 0, 0, 22, 152, 223, 217, 2, 0, 0, 0, 4, 146, 158, 189, 173, 0, 0, 0, 1, 150, 218, 9, 177, 167, 0, 0, 0, 6, 76, 76, 171, 150, 1, 0, 0, 0, 6, 23, 23, 58, 188, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 40, 118, 254, 0, 0, 0, 0, 0, 135, 197, 93, 250, 0, 0, 0, 0, 51, 160, 12, 228, 146, 0, 0, 0, 11, 192, 155, 201, 151, 0, 0, 0, 0, 2, 1, 1, 72, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 52, 0, 0, 0, 0, 0, 0, 145, 213, 112, 0, 0, 0, 0, 0, 35, 64, 54, 40, 0, 0, 0, 0, 6, 25, 63, 133, 25, 0, 0, 0, 0, 43, 140, 208, 126, 14, 0, 0, 0, 0, 0, 0, 60, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 96, 0, 0, 0, 0, 0, 0, 4, 33, 28, 1, 0, 0, 0, 0, 42, 103, 252, 122, 1, 0, 0, 1, 40, 221, 229, 140, 12, 4, 0, 0, 10, 58, 214, 9, 61, 214, 0, 0, 0, 136, 249, 20, 203, 44, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 136, 0, 0, 0, 0, 0, 0, 22, 251, 155, 0, 0, 0, 0, 1, 196, 105, 138, 6, 0, 0, 0, 0, 120, 97, 88, 246, 209, 0, 0, 0, 10, 68, 77, 121, 77, 250, 0, 0, 0, 29, 68, 75, 251, 189, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 93, 1, 0, 0, 0, 0, 0, 52, 94, 113, 0, 0, 0, 0, 3, 135, 31, 162, 187, 0, 0, 0, 1, 53, 48, 251, 175, 155, 0, 0, 0, 7, 206, 186, 134, 203, 83, 0, 0, 0, 16, 47, 38, 10, 67, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 41, 31, 0, 0, 0, 0, 0, 6, 148, 166, 209, 2, 0, 0, 0, 5, 87, 176, 10, 77, 0, 0, 0, 0, 87, 198, 74, 196, 117, 0, 0, 1, 5, 228, 222, 109, 92, 2, 0, 0, 0, 0, 0, 0, 131, 91, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 74, 1, 0, 0, 0, 0, 22, 167, 72, 173, 0, 0, 0, 0, 0, 130, 135, 44, 176, 0, 0, 0, 1, 195, 61, 162, 69, 212, 0, 0, 0, 3, 107, 142, 128, 43, 43, 0, 0, 1, 22, 5, 252, 84, 45, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 93, 0, 0, 0, 0, 0, 0, 65, 126, 29, 2, 0, 0, 0, 3, 243, 234, 123, 180, 0, 0, 0, 0, 138, 90, 141, 222, 16, 0, 0, 0, 10, 230, 222, 70, 158, 4, 0, 0, 0, 1, 6, 5, 191, 210, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 176, 0, 0, 0, 0, 0, 65, 193, 227, 40, 0, 0, 0, 0, 2, 31, 72, 187, 4, 0, 0, 0, 3, 141, 97, 236, 141, 120, 0, 0, 0, 2, 23, 24, 248, 131, 59, 0, 0, 0, 5, 41, 43, 218, 164, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 25, 27, 149, 0, 0, 0, 0, 0, 44, 127, 0, 211, 0, 0, 0, 0, 3, 133, 198, 218, 93, 0, 0, 0, 1, 6, 67, 179, 37, 209, 0, 0, 1, 5, 170, 169, 0, 18, 2, 0, 0, 0, 1, 0, 0, 117, 242, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 97, 0, 0, 0, 0, 0, 0, 63, 201, 64, 0, 0, 0, 0, 1, 65, 58, 88, 116, 0, 0, 0, 0, 5, 49, 25, 219, 92, 0, 0, 0, 1, 83, 25, 233, 206, 181, 0, 0, 0, 0, 210, 222, 228, 224, 22, 0, 0, 0, 7, 11, 13, 178, 11, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 9, 80, 11, 0, 0, 0, 0, 0, 0, 20, 63, 215, 0, 0, 0, 0, 0, 38, 129, 222, 239, 0, 0, 0, 0, 7, 1, 43, 194, 206, 0, 0, 0, 1, 137, 80, 58, 3, 14, 0, 0, 0, 2, 84, 83, 200, 36, 0, 0, 0, 0, 1, 10, 8, 75, 28, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58, 38, 0, 0, 0, 0, 0, 4, 140, 131, 248, 0, 0, 0, 0, 3, 145, 67, 99, 133, 0, 0, 0, 1, 66, 231, 170, 91, 97, 0, 0, 0, 3, 43, 56, 63, 73, 100, 0, 0, 3, 35, 73, 66, 226, 155, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 99, 0, 0, 0, 0, 0, 0, 36, 77, 164, 0, 0, 0, 0, 0, 182, 68, 72, 104, 0, 0, 0, 1, 80, 19, 156, 22, 125, 0, 0, 0, 10, 78, 136, 172, 121, 182, 0, 0, 0, 89, 162, 184, 66, 82, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 74, 0, 0, 0, 0, 0, 0, 9, 249, 232, 4, 0, 0, 0, 0, 18, 165, 203, 64, 0, 0, 0, 0, 0, 125, 13, 110, 67, 0, 0, 0, 1, 47, 154, 80, 28, 241, 0, 0, 1, 6, 240, 22, 203, 57, 134, 0, 0, 0, 48, 106, 128, 228, 231, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 125, 221, 0, 0, 0, 0, 0, 98, 130, 106, 6, 0, 0, 0, 0, 0, 131, 82, 225, 104, 0, 0, 0, 1, 43, 162, 109, 195, 3, 0, 0, 0, 3, 73, 62, 138, 252, 11, 0, 0, 6, 19, 77, 71, 109, 179, epithelium
95, 10, 0, 0, 0, 0, 0, 0, 176, 230, 36, 0, 0, 0, 0, 0, 4, 57, 235, 105, 0, 0, 0, 0, 0, 149, 254, 8, 178, 0, 0, 0, 0, 3, 234, 132, 171, 23, 0, 0, 0, 0, 58, 16, 63, 8, 168, 0, 0, 0, 0, 53, 53, 245, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 96, 0, 0, 0, 0, 0, 2, 120, 181, 76, 0, 0, 0, 0, 6, 239, 134, 205, 201, 0, 0, 0, 1, 3, 247, 219, 3, 55, 0, 0, 0, 0, 180, 192, 110, 226, 79, 0, 0, 0, 1, 8, 6, 91, 56, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 32, 40, 148, 186, 0, 0, 0, 0, 8, 33, 62, 236, 44, 0, 0, 0, 1, 39, 100, 94, 109, 113, 0, 0, 0, 3, 30, 25, 216, 33, 74, 0, 0, 0, 0, 0, 0, 0, 86, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 66, 0, 0, 0, 0, 0, 0, 15, 33, 37, 0, 0, 0, 0, 4, 255, 247, 146, 11, 0, 0, 0, 1, 128, 116, 207, 96, 3, 0, 0, 0, 4, 253, 15, 193, 79, 116, 0, 0, 0, 7, 131, 132, 138, 86, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 53, 217, 126, 0, 0, 0, 0, 0, 109, 58, 183, 71, 0, 0, 0, 0, 5, 207, 37, 180, 144, 0, 0, 0, 0, 31, 64, 181, 111, 9, 0, 0, 0, 0, 39, 50, 8, 84, 0, 0, 0, 2, 22, 19, 11, 30, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 107, 30, 0, 0, 0, 0, 0, 106, 191, 221, 8, 0, 0, 0, 0, 9, 176, 52, 138, 26, 0, 0, 0, 1, 157, 66, 14, 209, 213, 0, 0, 0, 0, 68, 62, 238, 119, 17, 0, 0, 0, 0, 0, 0, 129, 51, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 50, 46, 0, 0, 0, 0, 0, 14, 230, 113, 135, 0, 0, 0, 0, 3, 73, 93, 163, 204, 0, 0, 0, 2, 179, 122, 43, 136, 80, 0, 0, 0, 0, 135, 161, 56, 15, 2, 0, 0, 3, 7, 22, 19, 86, 65, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 160, 0, 0, 0, 0, 0, 3, 147, 251, 166, 0, 0, 0, 0, 0, 52, 235, 18, 45, 0, 0, 0, 0, 4, 12, 163, 224, 73, 0, 0, 0, 1, 77, 64, 61, 115, 64, 0, 0, 0, 0, 72, 83, 61, 240, 3, 0, 0, 0, 7, 65, 61, 217, 36, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 101, 67, 0, 0, 0, 0, 0, 26, 112, 212, 29, 0, 0, 0, 0, 6, 171, 175, 132, 230, 0, 0, 0, 1, 47, 111, 103, 113, 242, 0, 0, 0, 1, 117, 141, 135, 140, 4, 0, 0, 0, 0, 0, 0, 199, 233, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 40, 0, 0, 0, 0, 0, 3, 72, 176, 72, 1, 0, 0, 0, 0, 201, 228, 232, 17, 0, 0, 0, 1, 134, 221, 36, 88, 142, 0, 0, 0, 10, 172, 186, 222, 182, 230, 0, 0, 0, 79, 20, 74, 167, 66, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 198, 20, 0, 0, 0, 0, 0, 81, 209, 44, 164, 0, 0, 0, 0, 6, 234, 244, 149, 198, 0, 0, 0, 2, 167, 100, 255, 78, 147, 0, 0, 0, 0, 157, 173, 126, 123, 70, 0, 0, 0, 14, 69, 63, 205, 145, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 0, 0, 0, 0, 0, 35, 52, 232, 147, 0, 0, 0, 0, 6, 69, 15, 148, 74, 0, 0, 0, 0, 85, 44, 58, 64, 80, 0, 0, 0, 3, 238, 222, 82, 122, 79, 0, 0, 1, 13, 206, 206, 149, 176, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 172, 172, 0, 0, 0, 0, 0, 54, 110, 203, 59, 0, 0, 0, 0, 7, 245, 40, 31, 23, 0, 0, 0, 1, 200, 0, 31, 242, 130, 0, 0, 0, 2, 171, 181, 32, 132, 126, 0, 0, 0, 8, 23, 24, 228, 211, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 21, 211, 119, 0, 0, 0, 0, 0, 55, 200, 22, 255, 3, 0, 0, 0, 0, 76, 42, 129, 195, 0, 0, 0, 0, 123, 41, 146, 12, 44, 0, 0, 1, 11, 23, 24, 166, 8, 13, 0, 0, 1, 118, 63, 86, 187, 135, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 134, 225, 0, 0, 0, 0, 0, 16, 217, 139, 86, 0, 0, 0, 0, 2, 99, 112, 255, 207, 0, 0, 0, 3, 184, 255, 94, 9, 118, 0, 0, 0, 3, 252, 240, 122, 66, 27, 0, 0, 0, 35, 67, 48, 31, 15, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 173, 37, 0, 0, 0, 0, 0, 25, 158, 86, 166, 0, 0, 0, 0, 3, 153, 58, 75, 25, 0, 0, 0, 2, 110, 151, 55, 93, 73, 0, 0, 0, 0, 94, 111, 196, 66, 4, 0, 0, 0, 14, 19, 20, 184, 96, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 59, 0, 0, 0, 0, 0, 0, 64, 102, 71, 0, 0, 0, 0, 0, 66, 40, 43, 64, 0, 0, 0, 0, 3, 144, 208, 38, 44, 0, 0, 0, 1, 87, 220, 33, 120, 43, 0, 0, 0, 1, 198, 199, 76, 195, 128, 0, 0, 0, 19, 42, 38, 0, 133, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 49, 0, 0, 0, 0, 0, 19, 76, 216, 78, 0, 0, 0, 0, 1, 66, 115, 156, 195, 0, 0, 0, 1, 42, 90, 102, 203, 249, 0, 0, 0, 3, 214, 209, 54, 224, 5, 0, 0, 0, 6, 10, 7, 229, 75, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 233, 211, 207, 0, 0, 0, 0, 0, 239, 120, 217, 244, 0, 0, 0, 0, 6, 114, 148, 76, 253, 0, 0, 0, 1, 5, 117, 216, 247, 131, 0, 0, 0, 0, 100, 93, 208, 131, 15, 0, 0, 0, 0, 14, 14, 151, 79, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 68, 215, 196, 0, 0, 0, 0, 1, 24, 236, 60, 187, 1, 0, 0, 0, 0, 203, 224, 139, 228, 0, 0, 0, 0, 94, 189, 62, 113, 90, 0, 0, 2, 6, 79, 62, 16, 126, 90, 0, 0, 3, 32, 148, 149, 10, 154, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 87, 60, 19, 0, 0, 0, 0, 0, 246, 217, 76, 48, 0, 0, 0, 0, 9, 162, 122, 143, 129, 0, 0, 0, 1, 98, 88, 39, 4, 43, 0, 0, 0, 0, 53, 55, 199, 106, 0, 0, 0, 0, 0, 0, 0, 1, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 28, 81, 0, 0, 0, 0, 3, 43, 51, 159, 178, 0, 0, 0, 1, 24, 184, 33, 95, 107, 0, 0, 0, 7, 183, 192, 69, 247, 19, 0, 0, 0, 31, 146, 151, 162, 134, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 135, 1, 0, 0, 0, 0, 0, 109, 2, 142, 0, 0, 0, 0, 0, 108, 62, 1, 195, 0, 0, 0, 0, 6, 227, 203, 105, 253, 0, 0, 0, 1, 64, 189, 155, 164, 3, 0, 0, 0, 0, 230, 238, 207, 81, 175, 0, 0, 1, 11, 145, 147, 66, 147, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 78, 0, 0, 0, 0, 0, 2, 38, 126, 162, 0, 0, 0, 0, 3, 82, 148, 124, 203, 0, 0, 0, 0, 34, 244, 54, 91, 192, 0, 0, 0, 6, 58, 160, 41, 21, 191, 0, 0, 1, 123, 141, 194, 211, 191, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 235, 81, 0, 0, 0, 0, 0, 3, 192, 16, 42, 0, 0, 0, 0, 6, 152, 17, 242, 85, 0, 0, 0, 1, 202, 135, 198, 180, 97, 0, 0, 0, 4, 120, 109, 164, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 23, 251, 140, 0, 0, 0, 0, 0, 29, 171, 224, 144, 2, 0, 0, 0, 3, 114, 175, 134, 111, 0, 0, 0, 1, 58, 138, 32, 50, 168, 0, 0, 1, 3, 110, 148, 31, 77, 4, 0, 0, 0, 0, 0, 0, 108, 169, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 72, 131, 0, 0, 0, 0, 0, 94, 134, 213, 194, 0, 0, 0, 0, 65, 234, 230, 252, 150, 0, 0, 1, 9, 243, 247, 182, 167, 49, 0, 0, 1, 27, 117, 115, 45, 141, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 224, 32, 0, 0, 0, 0, 0, 151, 200, 218, 149, 0, 0, 0, 0, 4, 61, 180, 247, 175, 0, 0, 0, 0, 45, 113, 122, 214, 17, 0, 0, 1, 2, 27, 27, 174, 81, 0, 0, 0, 0, 2, 0, 0, 65, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 117, 135, 146, 0, 0, 0, 0, 0, 39, 240, 128, 42, 0, 0, 0, 0, 3, 250, 90, 39, 93, 0, 0, 0, 0, 137, 216, 80, 152, 211, 0, 0, 1, 9, 48, 49, 177, 4, 2, 0, 0, 0, 5, 11, 6, 53, 77, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 48, 224, 12, 0, 0, 0, 0, 0, 14, 152, 9, 107, 0, 0, 0, 0, 3, 71, 208, 142, 103, 0, 0, 0, 2, 116, 0, 235, 159, 225, 0, 0, 0, 0, 92, 133, 74, 192, 238, 0, 0, 1, 30, 17, 15, 216, 249, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 142, 101, 0, 0, 0, 0, 0, 98, 102, 17, 239, 0, 0, 0, 0, 0, 68, 159, 244, 59, 0, 0, 0, 1, 45, 105, 60, 122, 0, 0, 0, 0, 0, 24, 23, 42, 89, 1, 0, 0, 1, 9, 30, 26, 30, 58, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 100, 0, 0, 0, 0, 0, 1, 231, 133, 141, 0, 0, 0, 0, 0, 177, 228, 103, 116, 0, 0, 0, 0, 2, 48, 209, 89, 82, 0, 0, 0, 0, 30, 220, 217, 152, 0, 0, 0, 0, 0, 27, 27, 49, 188, 0, 0, 0, 1, 7, 74, 70, 105, 255, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 53, 0, 0, 0, 0, 0, 7, 255, 16, 86, 0, 0, 0, 0, 6, 75, 183, 199, 134, 0, 0, 0, 0, 135, 151, 200, 142, 53, 0, 0, 0, 1, 93, 85, 22, 105, 1, 0, 0, 3, 6, 213, 213, 194, 146, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 170, 252, 0, 0, 0, 0, 0, 104, 6, 72, 51, 0, 0, 0, 0, 2, 206, 180, 57, 155, 0, 0, 0, 1, 133, 245, 87, 221, 226, 0, 0, 1, 6, 106, 102, 34, 100, 0, 0, 0, 0, 0, 0, 0, 39, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 1, 0, 0, 0, 0, 1, 212, 168, 105, 1, 0, 0, 0, 1, 146, 138, 235, 59, 0, 0, 0, 0, 0, 154, 217, 5, 229, 0, 0, 0, 0, 66, 109, 225, 118, 201, 0, 0, 0, 0, 17, 23, 254, 20, 13, 0, 0, 0, 7, 64, 65, 213, 184, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 143, 0, 0, 0, 0, 0, 0, 74, 38, 80, 1, 0, 0, 0, 0, 102, 204, 116, 249, 1, 0, 0, 0, 44, 77, 157, 129, 237, 0, 0, 1, 6, 78, 85, 75, 172, 110, 0, 0, 3, 71, 6, 6, 134, 10, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 0, 0, 0, 0, 0, 0, 7, 40, 117, 3, 0, 0, 0, 0, 0, 18, 222, 57, 2, 0, 0, 0, 0, 184, 182, 239, 174, 0, 0, 0, 2, 60, 170, 221, 203, 136, 0, 0, 0, 14, 15, 156, 106, 26, 174, 0, 0, 0, 206, 104, 149, 30, 30, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 127, 0, 0, 0, 0, 0, 0, 137, 215, 136, 0, 0, 0, 0, 1, 187, 109, 188, 113, 0, 0, 0, 0, 0, 227, 147, 185, 140, 0, 0, 0, 1, 32, 154, 130, 158, 18, 0, 0, 0, 3, 104, 116, 148, 179, 0, 0, 0, 3, 6, 4, 0, 28, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 78, 221, 0, 0, 0, 0, 0, 37, 20, 181, 87, 0, 0, 0, 0, 7, 243, 151, 223, 18, 0, 0, 0, 1, 111, 173, 76, 121, 82, 0, 0, 0, 2, 31, 20, 127, 86, 5, 0, 0, 1, 9, 11, 6, 142, 254, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 17, 23, 127, 0, 0, 0, 0, 2, 141, 245, 247, 63, 0, 0, 0, 3, 156, 236, 21, 183, 255, 0, 0, 0, 0, 13, 23, 216, 14, 26, 0, 0, 0, 21, 53, 43, 39, 21, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 251, 0, 0, 0, 0, 0, 0, 88, 47, 95, 0, 0, 0, 0, 1, 92, 195, 218, 0, 0, 0, 0, 0, 4, 70, 244, 201, 1, 0, 0, 0, 0, 62, 143, 94, 249, 84, 0, 0, 0, 2, 100, 108, 27, 63, 34, 0, 0, 1, 8, 26, 29, 158, 117, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 132, 0, 0, 0, 0, 0, 0, 177, 36, 59, 0, 0, 0, 0, 0, 171, 150, 180, 158, 1, 0, 0, 0, 1, 144, 83, 144, 227, 0, 0, 0, 0, 193, 225, 11, 163, 205, 0, 0, 0, 3, 206, 247, 168, 3, 85, 0, 0, 1, 24, 54, 56, 196, 11, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 155, 98, 0, 0, 0, 0, 0, 10, 105, 22, 28, 0, 0, 0, 0, 3, 39, 209, 20, 190, 0, 0, 0, 0, 65, 230, 173, 3, 158, 0, 0, 0, 6, 75, 77, 177, 153, 74, 0, 0, 0, 21, 51, 49, 172, 81, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 49, 94, 0, 0, 0, 0, 0, 29, 178, 145, 40, 0, 0, 0, 0, 5, 173, 110, 247, 18, 0, 0, 0, 0, 24, 84, 146, 28, 64, 0, 0, 1, 3, 224, 220, 25, 107, 5, 0, 0, 0, 2, 2, 2, 109, 105, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 0, 0, 0, 0, 0, 0, 43, 251, 198, 0, 0, 0, 0, 0, 84, 118, 150, 18, 0, 0, 0, 0, 4, 240, 230, 21, 188, 0, 0, 0, 0, 70, 71, 207, 39, 54, 0, 0, 0, 3, 109, 120, 227, 243, 1, 0, 0, 0, 1, 15, 16, 41, 40, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 1, 126, 0, 0, 0, 0, 0, 233, 117, 4, 94, 0, 0, 0, 0, 2, 205, 78, 254, 38, 0, 0, 0, 1, 114, 217, 235, 65, 132, 0, 0, 0, 0, 0, 0, 87, 225, 4, 0, 0, 0, 0, 0, 0, 160, 195, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 191, 48, 0, 0, 0, 0, 0, 245, 174, 167, 169, 0, 0, 0, 0, 14, 211, 124, 101, 114, 0, 0, 0, 0, 89, 183, 98, 151, 158, 0, 0, 0, 0, 130, 129, 243, 32, 151, 0, 0, 0, 2, 51, 52, 203, 115, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 253, 150, 1, 0, 0, 0, 0, 2, 121, 47, 53, 3, 0, 0, 0, 2, 220, 70, 107, 13, 0, 0, 0, 1, 180, 64, 207, 98, 216, 0, 0, 0, 3, 212, 223, 105, 85, 91, 0, 0, 2, 35, 106, 95, 151, 41, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 69, 201, 0, 0, 0, 0, 0, 18, 121, 93, 63, 0, 0, 0, 0, 0, 142, 96, 78, 171, 0, 0, 0, 2, 99, 98, 166, 104, 140, 0, 0, 1, 3, 132, 132, 187, 54, 0, 0, 0, 1, 12, 63, 48, 68, 66, stroma
