1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0, 0, 0, 0, 0, 0, 0, 0, 19, 109, 125, 0, 0, 0, 0, 0, 4, 8, 45, 91, 0, 0, 0, 0, 0, 165, 154, 29, 215, 0, 0, 0, 0, 0, 61, 144, 179, 7, 0, 0, 0, 0, 1, 10, 141, 255, 0, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 94, 0, 0, 0, 0, 0, 0, 99, 179, 164, 0, 0, 0, 0, 0, 88, 27, 32, 74, 0, 0, 0, 0, 2, 40, 90, 108, 60, 0, 0, 0, 0, 75, 148, 148, 238, 32, 0, 0, 0, 0, 54, 53, 154, 77, 6, 0, 0, 0, 0, 33, 30, 110, 149, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 33, 23, 159, 0, 0, 0, 0, 0, 2, 136, 112, 48, 0, 0, 0, 0, 0, 148, 232, 253, 124, 0, 0, 0, 0, 0, 116, 97, 115, 116, 0, 0, 0, 0, 16, 144, 150, 112, 33, 0, 0, 0, 0, 51, 34, 83, 127, 6, 0, 0, 0, 0, 8, 7, 100, 107, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 130, 38, 160, 0, 0, 0, 0, 0, 123, 69, 17, 105, 0, 0, 0, 0, 0, 139, 142, 83, 40, 0, 0, 0, 0, 9, 128, 207, 90, 12, 0, 0, 0, 0, 67, 35, 59, 84, 4, 0, 0, 1, 2, 18, 23, 15, 131, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 35, 0, 0, 0, 0, 0, 0, 21, 101, 107, 0, 0, 0, 0, 0, 17, 110, 33, 200, 0, 0, 0, 0, 2, 83, 178, 53, 98, 0, 0, 0, 1, 38, 49, 158, 93, 127, 0, 0, 0, 2, 16, 27, 255, 174, 6, 0, 0, 0, 0, 17, 23, 228, 30, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 37, 101, 18, 0, 0, 0, 0, 0, 126, 161, 126, 6, 0, 0, 0, 0, 7, 36, 218, 79, 1, 0, 0, 0, 5, 183, 182, 119, 221, 0, 0, 0, 0, 0, 2, 1, 64, 9, stroma
0, 0, 0, 0, 0, 0, 0, 0, 3, 66, 26, 0, 0, 0, 0, 0, 0, 56, 94, 64, 0, 0, 0, 0, 0, 133, 249, 209, 114, 0, 0, 0, 0, 4, 208, 22, 2, 16, 0, 0, 0, 0, 9, 97, 95, 62, 12, 0, 0, 0, 0, 0, 0, 30, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 72, 0, 0, 0, 0, 0, 0, 6, 96, 220, 0, 0, 0, 0, 0, 34, 88, 55, 87, 0, 0, 0, 0, 22, 162, 142, 47, 18, 0, 0, 0, 3, 83, 171, 251, 128, 186, 0, 0, 0, 4, 25, 105, 46, 216, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 85, 0, 0, 0, 0, 0, 0, 23, 125, 24, 0, 0, 0, 0, 1, 165, 34, 174, 72, 0, 0, 0, 0, 35, 215, 134, 127, 249, 0, 0, 0, 5, 174, 172, 175, 194, 139, 0, 0, 0, 0, 79, 68, 225, 240, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 72, 0, 0, 0, 0, 0, 0, 39, 140, 80, 0, 0, 0, 0, 1, 121, 222, 103, 71, 0, 0, 0, 0, 22, 253, 230, 128, 50, 0, 0, 0, 2, 200, 152, 198, 200, 67, 0, 0, 0, 0, 41, 46, 252, 95, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 70, 0, 0, 0, 0, 0, 3, 116, 193, 219, 0, 0, 0, 0, 4, 79, 78, 76, 118, 0, 0, 0, 0, 18, 65, 163, 9, 161, 0, 0, 0, 5, 226, 93, 4, 73, 2, 0, 0, 0, 0, 0, 0, 94, 128, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 182, 0, 0, 0, 0, 0, 16, 127, 170, 121, 0, 0, 0, 0, 0, 76, 230, 20, 159, 0, 0, 0, 0, 46, 211, 127, 220, 96, 0, 0, 0, 1, 86, 88, 252, 3, 36, 0, 0, 1, 2, 4, 54, 109, 239, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 73, 0, 0, 0, 0, 0, 0, 48, 175, 255, 0, 0, 0, 0, 1, 216, 125, 242, 199, 0, 0, 0, 0, 25, 171, 250, 172, 245, 0, 0, 0, 5, 174, 30, 172, 49, 8, 0, 0, 0, 0, 1, 6, 162, 244, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 102, 0, 0, 0, 0, 0, 24, 214, 65, 222, 0, 0, 0, 0, 1, 96, 118, 148, 189, 0, 0, 0, 1, 57, 242, 117, 253, 68, 0, 0, 0, 1, 16, 15, 98, 61, 40, 0, 0, 0, 0, 43, 42, 35, 95, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 18, 71, 112, 0, 0, 0, 0, 0, 28, 34, 114, 206, 0, 0, 0, 0, 1, 37, 75, 125, 151, 0, 0, 0, 1, 34, 33, 94, 13, 68, 0, 0, 0, 3, 165, 106, 60, 29, 2, 0, 0, 0, 1, 0, 0, 83, 20, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 60, 0, 0, 0, 0, 0, 0, 175, 219, 190, 0, 0, 0, 0, 0, 140, 29, 39, 120, 0, 0, 0, 0, 3, 171, 1, 216, 255, 0, 0, 0, 1, 18, 196, 144, 240, 130, 0, 0, 0, 0, 184, 95, 182, 167, 22, 0, 0, 0, 0, 8, 18, 42, 152, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 8, 89, 3, 0, 0, 0, 0, 0, 0, 14, 109, 175, 0, 0, 0, 0, 0, 14, 145, 108, 105, 0, 0, 0, 0, 3, 1, 38, 122, 31, 0, 0, 0, 0, 38, 4, 201, 32, 18, 0, 0, 0, 1, 57, 59, 29, 3, 0, 0, 0, 0, 0, 7, 10, 56, 49, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 69, 27, 0, 0, 0, 0, 0, 2, 112, 207, 202, 0, 0, 0, 0, 2, 130, 1, 167, 147, 0, 0, 0, 1, 17, 175, 239, 51, 173, 0, 0, 0, 1, 154, 246, 187, 185, 77, 0, 0, 1, 3, 72, 69, 79, 78, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 52, 0, 0, 0, 0, 0, 0, 21, 87, 169, 0, 0, 0, 0, 0, 155, 254, 180, 93, 0, 0, 0, 0, 15, 142, 27, 253, 222, 0, 0, 0, 3, 181, 162, 241, 32, 80, 0, 0, 0, 0, 185, 143, 179, 76, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 55, 0, 0, 0, 0, 0, 0, 13, 14, 211, 0, 0, 0, 0, 0, 12, 148, 28, 6, 0, 0, 0, 0, 0, 103, 236, 25, 207, 0, 0, 0, 0, 11, 66, 43, 71, 104, 0, 0, 0, 4, 118, 160, 76, 194, 111, 0, 0, 0, 2, 115, 101, 23, 244, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 174, 172, 0, 0, 0, 0, 0, 59, 201, 136, 200, 0, 0, 0, 0, 0, 32, 7, 174, 73, 0, 0, 0, 0, 14, 112, 204, 181, 2, 0, 0, 0, 1, 46, 45, 106, 73, 12, 0, 0, 2, 4, 80, 71, 47, 1, epithelium
7, 98, 0, 0, 0, 0, 0, 0, 46, 57, 83, 0, 0, 0, 0, 0, 0, 2, 58, 85, 0, 0, 0, 0, 0, 6, 104, 136, 87, 0, 0, 0, 0, 0, 124, 65, 15, 103, 0, 0, 0, 0, 16, 203, 154, 68, 128, 0, 0, 0, 0, 53, 49, 3, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 56, 0, 0, 0, 0, 0, 2, 81, 67, 229, 0, 0, 0, 0, 3, 183, 70, 28, 245, 0, 0, 0, 0, 64, 31, 58, 137, 238, 0, 0, 0, 0, 169, 86, 142, 79, 55, 0, 0, 0, 0, 7, 7, 146, 2, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 126, 138, 130, 0, 0, 0, 0, 2, 141, 208, 195, 93, 0, 0, 0, 1, 16, 63, 239, 72, 65, 0, 0, 0, 1, 29, 15, 158, 121, 57, 0, 0, 0, 0, 0, 0, 88, 254, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 33, 0, 0, 0, 0, 0, 0, 9, 99, 233, 0, 0, 0, 0, 2, 224, 151, 112, 174, 0, 0, 0, 0, 14, 56, 200, 5, 20, 0, 0, 0, 2, 182, 26, 54, 34, 106, 0, 0, 0, 0, 134, 123, 46, 191, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60, 0, 0, 0, 0, 0, 0, 248, 224, 180, 0, 0, 0, 0, 0, 31, 66, 125, 199, 0, 0, 0, 0, 2, 173, 249, 50, 99, 0, 0, 0, 0, 8, 51, 34, 32, 15, 0, 0, 0, 0, 31, 19, 184, 203, 0, 0, 0, 1, 2, 27, 17, 28, 9, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 54, 85, 0, 0, 0, 0, 0, 41, 75, 102, 52, 0, 0, 0, 0, 4, 170, 74, 114, 39, 0, 0, 0, 0, 43, 165, 117, 115, 220, 0, 0, 0, 0, 67, 38, 98, 31, 14, 0, 0, 0, 0, 0, 0, 251, 185, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 69, 0, 0, 0, 0, 0, 10, 192, 223, 67, 0, 0, 0, 0, 1, 21, 133, 198, 183, 0, 0, 0, 0, 38, 58, 161, 193, 112, 0, 0, 0, 0, 117, 8, 221, 17, 6, 0, 0, 1, 4, 21, 22, 240, 170, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 113, 0, 0, 0, 0, 0, 1, 39, 207, 64, 0, 0, 0, 0, 0, 197, 253, 89, 67, 0, 0, 0, 0, 1, 136, 30, 167, 142, 0, 0, 0, 0, 36, 249, 139, 170, 44, 0, 0, 0, 0, 68, 53, 19, 58, 5, 0, 0, 0, 0, 63, 32, 148, 143, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 184, 245, 0, 0, 0, 0, 0, 9, 171, 218, 237, 0, 0, 0, 0, 4, 184, 110, 151, 9, 0, 0, 0, 0, 67, 123, 12, 59, 100, 0, 0, 0, 0, 118, 58, 218, 136, 8, 0, 0, 0, 0, 0, 0, 134, 42, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 0, 0, 0, 0, 0, 3, 53, 35, 233, 0, 0, 0, 0, 0, 187, 126, 14, 95, 0, 0, 0, 0, 35, 17, 215, 186, 169, 0, 0, 0, 3, 129, 143, 64, 105, 46, 0, 0, 0, 1, 2, 8, 5, 134, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 178, 40, 0, 0, 0, 0, 0, 41, 211, 233, 13, 0, 0, 0, 0, 2, 76, 85, 109, 47, 0, 0, 0, 1, 28, 181, 96, 37, 150, 0, 0, 0, 0, 143, 89, 6, 104, 51, 0, 0, 0, 0, 70, 28, 223, 175, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 164, 0, 0, 0, 0, 0, 11, 175, 242, 38, 0, 0, 0, 0, 2, 184, 185, 1, 196, 0, 0, 0, 0, 15, 233, 57, 83, 199, 0, 0, 0, 1, 169, 129, 77, 59, 55, 0, 0, 1, 2, 207, 184, 99, 2, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 85, 3, 0, 0, 0, 0, 0, 29, 92, 200, 105, 0, 0, 0, 0, 4, 253, 245, 104, 252, 0, 0, 0, 0, 52, 124, 53, 77, 42, 0, 0, 0, 1, 147, 125, 183, 81, 107, 0, 0, 0, 0, 24, 23, 18, 173, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 0, 0, 0, 0, 0, 0, 20, 163, 168, 0, 0, 0, 0, 0, 42, 115, 175, 203, 0, 0, 0, 0, 0, 15, 101, 182, 144, 0, 0, 0, 0, 39, 172, 100, 230, 81, 0, 0, 0, 5, 160, 16, 32, 153, 136, 0, 0, 0, 4, 63, 227, 198, 98, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 125, 235, 0, 0, 0, 0, 0, 11, 162, 215, 70, 0, 0, 0, 0, 1, 52, 165, 234, 223, 0, 0, 0, 1, 39, 253, 181, 31, 158, 0, 0, 0, 1, 168, 238, 230, 31, 42, 0, 0, 0, 0, 66, 43, 30, 57, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 190, 0, 0, 0, 0, 0, 14, 126, 72, 223, 0, 0, 0, 0, 1, 132, 244, 21, 172, 0, 0, 0, 2, 24, 45, 82, 103, 228, 0, 0, 0, 0, 88, 57, 167, 154, 5, 0, 0, 0, 1, 26, 15, 109, 182, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 31, 0, 0, 0, 0, 0, 0, 49, 154, 34, 0, 0, 0, 0, 0, 50, 217, 115, 87, 0, 0, 0, 0, 1, 71, 34, 190, 141, 0, 0, 0, 0, 23, 88, 147, 53, 193, 0, 0, 0, 1, 104, 243, 235, 100, 114, 0, 0, 0, 0, 45, 48, 181, 214, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 49, 0, 0, 0, 0, 0, 13, 53, 253, 70, 0, 0, 0, 0, 1, 48, 93, 163, 228, 0, 0, 0, 0, 9, 246, 197, 2, 233, 0, 0, 0, 1, 137, 222, 2, 86, 5, 0, 0, 0, 0, 11, 10, 158, 148, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 179, 62, 154, 0, 0, 0, 0, 0, 43, 8, 15, 242, 0, 0, 0, 0, 2, 200, 29, 77, 33, 0, 0, 0, 1, 43, 94, 228, 188, 163, 0, 0, 0, 0, 92, 65, 6, 114, 14, 0, 0, 0, 0, 14, 14, 112, 118, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 170, 254, 0, 0, 0, 0, 0, 18, 186, 212, 93, 0, 0, 0, 0, 0, 176, 109, 149, 104, 0, 0, 0, 0, 22, 251, 74, 232, 225, 0, 0, 0, 5, 159, 131, 145, 86, 111, 0, 0, 1, 3, 143, 106, 108, 135, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 74, 139, 209, 0, 0, 0, 0, 0, 161, 172, 40, 214, 0, 0, 0, 0, 4, 39, 139, 210, 173, 0, 0, 0, 0, 36, 251, 80, 135, 27, 0, 0, 0, 0, 53, 40, 24, 40, 0, 0, 0, 0, 0, 0, 0, 1, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 2, 61, 50, 0, 0, 0, 0, 1, 38, 40, 107, 248, 0, 0, 0, 0, 4, 148, 234, 103, 211, 0, 0, 0, 2, 58, 44, 236, 181, 196, 0, 0, 0, 0, 149, 95, 248, 132, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 100, 0, 0, 0, 0, 0, 0, 93, 179, 237, 0, 0, 0, 0, 0, 63, 113, 136, 54, 0, 0, 0, 0, 4, 46, 127, 210, 151, 0, 0, 0, 1, 58, 67, 23, 254, 173, 0, 0, 0, 0, 175, 136, 255, 233, 132, 0, 0, 1, 2, 139, 132, 51, 192, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 51, 0, 0, 0, 0, 0, 0, 27, 24, 21, 0, 0, 0, 0, 1, 77, 107, 181, 194, 0, 0, 0, 0, 4, 205, 217, 192, 253, 0, 0, 0, 4, 172, 172, 70, 86, 229, 0, 0, 1, 2, 163, 131, 64, 244, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 41, 0, 0, 0, 0, 0, 2, 135, 67, 49, 0, 0, 0, 0, 4, 63, 136, 134, 165, 0, 0, 0, 1, 64, 48, 113, 23, 52, 0, 0, 0, 1, 111, 52, 202, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 19, 166, 229, 0, 0, 0, 0, 0, 22, 122, 48, 122, 0, 0, 0, 0, 1, 96, 150, 35, 255, 0, 0, 0, 1, 4, 233, 167, 253, 45, 0, 0, 0, 3, 104, 236, 187, 96, 4, 0, 0, 0, 0, 0, 0, 80, 197, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 249, 213, 0, 0, 0, 0, 0, 82, 113, 48, 136, 0, 0, 0, 0, 11, 116, 97, 141, 54, 0, 0, 0, 7, 106, 66, 93, 49, 65, 0, 0, 1, 3, 106, 68, 211, 57, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 115, 145, 0, 0, 0, 0, 0, 97, 184, 79, 102, 0, 0, 0, 0, 1, 154, 81, 165, 10, 0, 0, 0, 0, 13, 80, 99, 50, 13, 0, 0, 0, 3, 20, 14, 33, 242, 0, 0, 0, 0, 0, 2, 0, 50, 15, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 214, 102, 0, 0, 0, 0, 0, 26, 169, 25, 229, 0, 0, 0, 0, 1, 212, 208, 229, 81, 0, 0, 0, 0, 19, 44, 192, 239, 46, 0, 0, 0, 6, 5, 36, 248, 249, 2, 0, 0, 0, 0, 8, 8, 0, 136, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 36, 184, 64, 0, 0, 0, 0, 0, 5, 121, 60, 96, 0, 0, 0, 0, 1, 249, 116, 130, 31, 0, 0, 0, 1, 23, 73, 244, 2, 138, 0, 0, 0, 0, 254, 97, 10, 117, 251, 0, 0, 1, 2, 13, 96, 246, 170, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 147, 117, 0, 0, 0, 0, 0, 54, 217, 2, 183, 0, 0, 0, 0, 0, 228, 119, 132, 51, 0, 0, 0, 0, 16, 78, 141, 98, 0, 0, 0, 0, 0, 20, 17, 22, 119, 1, 0, 0, 1, 2, 31, 17, 18, 85, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 65, 0, 0, 0, 0, 0, 0, 119, 202, 185, 0, 0, 0, 0, 0, 182, 169, 92, 181, 0, 0, 0, 0, 0, 209, 45, 131, 45, 0, 0, 0, 0, 5, 134, 108, 116, 0, 0, 0, 0, 0, 23, 19, 33, 215, 1, 0, 0, 1, 2, 75, 11, 80, 87, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 2, 199, 141, 22, 0, 0, 0, 0, 4, 7, 53, 70, 207, 0, 0, 0, 0, 30, 31, 94, 78, 192, 0, 0, 0, 0, 88, 50, 212, 209, 4, 0, 0, 1, 2, 214, 11, 252, 39, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 0, 0, 0, 0, 0, 0, 0, 185, 237, 0, 0, 0, 0, 0, 48, 211, 241, 245, 0, 0, 0, 0, 2, 178, 27, 119, 18, 0, 0, 0, 1, 44, 113, 26, 75, 142, 0, 0, 0, 4, 104, 63, 11, 167, 0, 0, 0, 0, 0, 0, 0, 39, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 165, 0, 0, 0, 0, 0, 0, 134, 64, 33, 0, 0, 0, 0, 0, 70, 122, 96, 35, 0, 0, 0, 0, 0, 106, 239, 123, 137, 0, 0, 0, 0, 19, 88, 36, 193, 127, 0, 0, 0, 0, 11, 14, 158, 129, 15, 0, 0, 0, 0, 66, 59, 160, 248, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 120, 0, 0, 0, 0, 0, 0, 62, 155, 232, 0, 0, 0, 0, 0, 86, 169, 83, 78, 0, 0, 0, 0, 10, 166, 72, 168, 228, 0, 0, 0, 3, 166, 165, 139, 141, 169, 0, 0, 1, 9, 14, 166, 11, 29, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 0, 0, 0, 0, 8, 165, 249, 1, 0, 0, 0, 0, 0, 215, 106, 234, 0, 0, 0, 0, 0, 157, 17, 104, 245, 0, 0, 0, 2, 16, 43, 236, 237, 2, 0, 0, 0, 4, 39, 88, 37, 182, 141, 0, 0, 0, 3, 107, 75, 120, 214, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 102, 0, 0, 0, 0, 0, 0, 41, 211, 236, 0, 0, 0, 0, 0, 56, 176, 101, 9, 0, 0, 0, 0, 0, 143, 242, 233, 81, 0, 0, 0, 1, 10, 108, 75, 23, 20, 0, 0, 0, 1, 84, 59, 78, 72, 0, 0, 0, 1, 2, 6, 4, 26, 2, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 152, 147, 0, 0, 0, 0, 0, 24, 220, 56, 25, 0, 0, 0, 0, 3, 208, 8, 168, 255, 0, 0, 0, 1, 29, 247, 205, 13, 69, 0, 0, 0, 1, 235, 175, 35, 75, 6, 0, 0, 0, 1, 11, 9, 41, 105, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 10, 235, 178, 0, 0, 0, 0, 0, 99, 26, 19, 42, 0, 0, 0, 2, 43, 88, 254, 49, 162, 0, 0, 0, 0, 183, 142, 52, 146, 25, 0, 0, 0, 0, 55, 50, 112, 216, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 163, 0, 0, 0, 0, 0, 0, 187, 122, 177, 0, 0, 0, 0, 1, 221, 29, 15, 240, 0, 0, 0, 0, 1, 245, 6, 115, 153, 0, 0, 0, 0, 24, 120, 111, 64, 57, 0, 0, 0, 1, 89, 50, 72, 97, 25, 0, 0, 0, 3, 24, 20, 251, 41, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 94, 0, 0, 0, 0, 0, 0, 160, 199, 169, 0, 0, 0, 0, 0, 215, 158, 160, 127, 0, 0, 0, 0, 0, 252, 168, 200, 235, 0, 0, 0, 0, 125, 182, 9, 196, 29, 0, 0, 0, 0, 195, 120, 99, 230, 68, 0, 0, 1, 6, 57, 33, 123, 122, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 207, 46, 0, 0, 0, 0, 0, 8, 82, 230, 101, 0, 0, 0, 0, 1, 252, 8, 141, 59, 0, 0, 0, 0, 9, 68, 108, 153, 35, 0, 0, 0, 4, 206, 226, 227, 89, 66, 0, 0, 0, 0, 57, 52, 218, 47, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 198, 211, 0, 0, 0, 0, 0, 18, 13, 52, 53, 0, 0, 0, 0, 3, 10, 238, 22, 24, 0, 0, 0, 0, 59, 124, 28, 251, 140, 0, 0, 0, 3, 222, 101, 95, 161, 3, 0, 0, 0, 0, 2, 2, 81, 135, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 0, 0, 0, 0, 0, 0, 35, 77, 124, 0, 0, 0, 0, 0, 51, 57, 232, 30, 0, 0, 0, 0, 1, 203, 245, 85, 149, 0, 0, 0, 0, 7, 237, 74, 70, 53, 0, 0, 0, 1, 90, 81, 245, 29, 1, 0, 0, 0, 0, 15, 15, 24, 59, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 81, 59, 0, 0, 0, 0, 0, 126, 9, 87, 226, 0, 0, 0, 0, 1, 233, 182, 84, 77, 0, 0, 0, 1, 35, 160, 185, 54, 73, 0, 0, 0, 0, 0, 0, 170, 143, 3, 0, 0, 0, 0, 0, 0, 95, 4, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 106, 153, 0, 0, 0, 0, 0, 222, 106, 235, 192, 0, 0, 0, 0, 7, 7, 121, 92, 81, 0, 0, 0, 0, 26, 152, 210, 66, 225, 0, 0, 0, 0, 92, 65, 90, 63, 119, 0, 0, 0, 0, 45, 49, 142, 187, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 32, 115, 1, 0, 0, 0, 0, 1, 75, 240, 165, 1, 0, 0, 0, 2, 174, 248, 93, 151, 0, 0, 0, 0, 45, 72, 222, 32, 139, 0, 0, 0, 2, 166, 149, 103, 65, 234, 0, 0, 2, 4, 106, 88, 117, 113, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 139, 137, 0, 0, 0, 0, 0, 17, 85, 101, 92, 0, 0, 0, 0, 0, 121, 26, 4, 80, 0, 0, 0, 1, 18, 163, 239, 150, 38, 0, 0, 0, 3, 127, 115, 147, 117, 0, 0, 0, 1, 4, 56, 45, 33, 119, stroma
